,device,devId,productKey,message,sensorType,group,userAction,activityUserAction,timeStamp,space
192,SALA_SOM-004,disp3f1c5d8514b404c9feaf026d08895dfe,9d8s6gfd7fgsd7f9798ds87g,"{'status': [{'code': 'switch', 'value': 'ON'}, {'code': 'sound_volume', 'value': 30}]}",atuador,"['Gustavo', 'Amanda']",Amanda,ASSISTIR_TV_120_MINUTOS,2024-09-23 06:33:15.331904,SALA
193,SALA_LAMPADA-003,dispb5c3ad38ecac1fe985c8669d8b85d8bf,435a6fsdfsdfs879s9fs7,"{'status': [{'code': 'switch_led', 'value': 'OFF'}, {'code': 'bright_value_v2', 'value': 500}, {'code': 'temp_value_v2', 'value': 700}]}",atuador,"['Gustavo', 'Amanda']",Gustavo,ASSISTIR_TV_30_MINUTOS,2024-09-23 06:34:53.865143,SALA
194,SALA_TV-001,disp78a3c40c30b366d0e9f2fd6faa2676ed,9s87f98s79s87df98d7f98d,"{'status': [{'code': 'switch', 'value': 'OFF'}, {'code': 'sound_volume', 'value': 40}]}",atuador,"['Gustavo', 'Amanda']",Gustavo,ASSISTIR_TV_30_MINUTOS,2024-09-23 06:35:26.299485,SALA
195,SALA_AR_CONDICIONADO-002,disp0680fc31bb92d4d1e6c684ad4463a19e,s45f3s6f890sdfs876f8sd7d,"{'status': [{'code': 'switch', 'value': 'OFF'}, {'code': 'temp_set', 'value': 27}, {'code': 'mode', 'value': 'AUTO'}]}",atuador,"['Gustavo', 'Amanda']",Gustavo,ASSISTIR_TV_30_MINUTOS,2024-09-23 06:35:44.995555,SALA
196,SALA_SOM-004,disp3f1c5d8514b404c9feaf026d08895dfe,9d8s6gfd7fgsd7f9798ds87g,"{'status': [{'code': 'switch', 'value': 'OFF'}, {'code': 'sound_volume', 'value': 30}]}",atuador,"['Gustavo', 'Amanda']",Gustavo,ASSISTIR_TV_30_MINUTOS,2024-09-23 06:36:03.704449,SALA
197,SALA_LAMPADA-003,dispb5c3ad38ecac1fe985c8669d8b85d8bf,435a6fsdfsdfs879s9fs7,"{'status': [{'code': 'switch_led', 'value': 'ON'}, {'code': 'bright_value_v2', 'value': 500}, {'code': 'temp_value_v2', 'value': 700}]}",atuador,"['Amanda', 'Vitor']",Vitor,ASSISTIR_TV_120_MINUTOS,2024-09-23 07:02:33.152979,SALA
198,SALA_TV-001,disp78a3c40c30b366d0e9f2fd6faa2676ed,9s87f98s79s87df98d7f98d,"{'status': [{'code': 'switch', 'value': 'ON'}, {'code': 'sound_volume', 'value': 60}]}",atuador,"['Amanda', 'Vitor']",Vitor,ASSISTIR_TV_120_MINUTOS,2024-09-23 07:02:38.429399,SALA
199,SALA_AR_CONDICIONADO-002,disp0680fc31bb92d4d1e6c684ad4463a19e,s45f3s6f890sdfs876f8sd7d,"{'status': [{'code': 'switch', 'value': 'ON'}, {'code': 'temp_set', 'value': 23}, {'code': 'mode', 'value': 'WIND'}]}",atuador,"['Amanda', 'Vitor']",Vitor,ASSISTIR_TV_120_MINUTOS,2024-09-23 07:02:43.426800,SALA
200,SALA_SOM-004,disp3f1c5d8514b404c9feaf026d08895dfe,9d8s6gfd7fgsd7f9798ds87g,"{'status': [{'code': 'switch', 'value': 'ON'}, {'code': 'sound_volume', 'value': 80}]}",atuador,"['Amanda', 'Vitor']",Vitor,ASSISTIR_TV_120_MINUTOS,2024-09-23 07:02:48.722333,SALA
201,SALA_LAMPADA-003,dispb5c3ad38ecac1fe985c8669d8b85d8bf,435a6fsdfsdfs879s9fs7,"{'status': [{'code': 'switch_led', 'value': 'ON'}, {'code': 'bright_value_v2', 'value': 1000}, {'code': 'temp_value_v2', 'value': 500}]}",atuador,"['Gustavo', 'Amanda', 'Vitor']",Gustavo,ASSISTIR_TV_30_MINUTOS,2024-09-23 07:06:23.996652,SALA
202,SALA_TV-001,disp78a3c40c30b366d0e9f2fd6faa2676ed,9s87f98s79s87df98d7f98d,"{'status': [{'code': 'switch', 'value': 'ON'}, {'code': 'sound_volume', 'value': 70}]}",atuador,"['Gustavo', 'Amanda', 'Vitor']",Gustavo,ASSISTIR_TV_30_MINUTOS,2024-09-23 07:06:28.263976,SALA
203,SALA_AR_CONDICIONADO-002,disp0680fc31bb92d4d1e6c684ad4463a19e,s45f3s6f890sdfs876f8sd7d,"{'status': [{'code': 'switch', 'value': 'ON'}, {'code': 'temp_set', 'value': 20}, {'code': 'mode', 'value': 'COLL'}]}",atuador,"['Gustavo', 'Amanda', 'Vitor']",Gustavo,ASSISTIR_TV_30_MINUTOS,2024-09-23 07:06:33.794235,SALA
204,SALA_SOM-004,disp3f1c5d8514b404c9feaf026d08895dfe,9d8s6gfd7fgsd7f9798ds87g,"{'status': [{'code': 'switch', 'value': 'OFF'}, {'code': 'sound_volume', 'value': 20}]}",atuador,"['Gustavo', 'Amanda', 'Vitor']",Gustavo,ASSISTIR_TV_30_MINUTOS,2024-09-23 07:06:38.615606,SALA
205,SALA_LAMPADA-003,dispb5c3ad38ecac1fe985c8669d8b85d8bf,435a6fsdfsdfs879s9fs7,"{'status': [{'code': 'switch_led', 'value': 'OFF'}, {'code': 'bright_value_v2', 'value': 1000}, {'code': 'temp_value_v2', 'value': 500}]}",atuador,"['Gustavo', 'Amanda', 'Vitor']",Amanda,ASSISTIR_TV_120_MINUTOS,2024-09-23 07:34:13.859015,SALA
206,SALA_TV-001,disp78a3c40c30b366d0e9f2fd6faa2676ed,9s87f98s79s87df98d7f98d,"{'status': [{'code': 'switch', 'value': 'OFF'}, {'code': 'sound_volume', 'value': 70}]}",atuador,"['Gustavo', 'Amanda', 'Vitor']",Amanda,ASSISTIR_TV_120_MINUTOS,2024-09-23 07:34:43.935455,SALA
207,SALA_AR_CONDICIONADO-002,disp0680fc31bb92d4d1e6c684ad4463a19e,s45f3s6f890sdfs876f8sd7d,"{'status': [{'code': 'switch', 'value': 'OFF'}, {'code': 'temp_set', 'value': 20}, {'code': 'mode', 'value': 'COLL'}]}",atuador,"['Gustavo', 'Amanda', 'Vitor']",Amanda,ASSISTIR_TV_120_MINUTOS,2024-09-23 07:35:22.561283,SALA
208,SALA_SENSOR_PRESENCA-005,disp79729954aa89e636cd4520b72c1d232d,0s9d8f9s0d8f0s9df8s0f8,"{'status': [{'code': 'presence_state', 'value': 'OFF'}, {'code': 'human_motion_state', 'value': 'NONE'}]}",sensor,['Vitor'],Vitor,ASSISTIR_TV_120_MINUTOS,2024-09-23 08:04:35.082072,SALA
209,SALA_SENSOR_PRESENCA-005,disp79729954aa89e636cd4520b72c1d232d,0s9d8f9s0d8f0s9df8s0f8,"{'status': [{'code': 'presence_state', 'value': 'ON'}, {'code': 'human_motion_state', 'value': 'LARGER_MOVE'}]}",sensor,['Vitor'],Vitor,ASSISTIR_TV_120_MINUTOS,2024-09-23 14:07:15.774695,SALA
210,SALA_LAMPADA-003,dispb5c3ad38ecac1fe985c8669d8b85d8bf,435a6fsdfsdfs879s9fs7,"{'status': [{'code': 'switch_led', 'value': 'ON'}, {'code': 'bright_value_v2', 'value': 1000}, {'code': 'temp_value_v2', 'value': 500}]}",atuador,['Vitor'],Vitor,ASSISTIR_TV_120_MINUTOS,2024-09-23 14:07:20.826631,SALA
211,SALA_TV-001,disp78a3c40c30b366d0e9f2fd6faa2676ed,9s87f98s79s87df98d7f98d,"{'status': [{'code': 'switch', 'value': 'ON'}, {'code': 'sound_volume', 'value': 60}]}",atuador,['Vitor'],Vitor,ASSISTIR_TV_120_MINUTOS,2024-09-23 14:07:25.270897,SALA
212,SALA_AR_CONDICIONADO-002,disp0680fc31bb92d4d1e6c684ad4463a19e,s45f3s6f890sdfs876f8sd7d,"{'status': [{'code': 'switch', 'value': 'ON'}, {'code': 'temp_set', 'value': 23}, {'code': 'mode', 'value': 'WIND'}]}",atuador,['Vitor'],Vitor,ASSISTIR_TV_120_MINUTOS,2024-09-23 14:07:30.439595,SALA
213,SALA_SOM-004,disp3f1c5d8514b404c9feaf026d08895dfe,9d8s6gfd7fgsd7f9798ds87g,"{'status': [{'code': 'switch', 'value': 'ON'}, {'code': 'sound_volume', 'value': 80}]}",atuador,['Vitor'],Vitor,ASSISTIR_TV_120_MINUTOS,2024-09-23 14:07:35.385499,SALA
214,SALA_LAMPADA-003,dispb5c3ad38ecac1fe985c8669d8b85d8bf,435a6fsdfsdfs879s9fs7,"{'status': [{'code': 'switch_led', 'value': 'ON'}, {'code': 'bright_value_v2', 'value': 500}, {'code': 'temp_value_v2', 'value': 700}]}",atuador,"['Amanda', 'Vitor']",Amanda,ASSISTIR_TV_120_MINUTOS,2024-09-23 15:11:24.700097,SALA
215,SALA_TV-001,disp78a3c40c30b366d0e9f2fd6faa2676ed,9s87f98s79s87df98d7f98d,"{'status': [{'code': 'switch', 'value': 'ON'}, {'code': 'sound_volume', 'value': 40}]}",atuador,"['Amanda', 'Vitor']",Amanda,ASSISTIR_TV_120_MINUTOS,2024-09-23 15:11:29.368644,SALA
216,SALA_AR_CONDICIONADO-002,disp0680fc31bb92d4d1e6c684ad4463a19e,s45f3s6f890sdfs876f8sd7d,"{'status': [{'code': 'switch', 'value': 'ON'}, {'code': 'temp_set', 'value': 27}, {'code': 'mode', 'value': 'AUTO'}]}",atuador,"['Amanda', 'Vitor']",Amanda,ASSISTIR_TV_120_MINUTOS,2024-09-23 15:11:34.116233,SALA
217,SALA_SOM-004,disp3f1c5d8514b404c9feaf026d08895dfe,9d8s6gfd7fgsd7f9798ds87g,"{'status': [{'code': 'switch', 'value': 'ON'}, {'code': 'sound_volume', 'value': 30}]}",atuador,"['Amanda', 'Vitor']",Amanda,ASSISTIR_TV_120_MINUTOS,2024-09-23 15:11:39.767110,SALA
218,SALA_TV-001,disp78a3c40c30b366d0e9f2fd6faa2676ed,9s87f98s79s87df98d7f98d,"{'status': [{'code': 'switch', 'value': 'ON'}, {'code': 'sound_volume', 'value': 60}]}",atuador,"['Amanda', 'Vitor']",Vitor,ASSISTIR_TV_30_MINUTOS,2024-09-23 15:40:12.491979,SALA
219,SALA_AR_CONDICIONADO-002,disp0680fc31bb92d4d1e6c684ad4463a19e,s45f3s6f890sdfs876f8sd7d,"{'status': [{'code': 'switch', 'value': 'ON'}, {'code': 'temp_set', 'value': 23}, {'code': 'mode', 'value': 'WIND'}]}",atuador,"['Amanda', 'Vitor']",Vitor,ASSISTIR_TV_30_MINUTOS,2024-09-23 15:40:17.838648,SALA
220,SALA_SOM-004,disp3f1c5d8514b404c9feaf026d08895dfe,9d8s6gfd7fgsd7f9798ds87g,"{'status': [{'code': 'switch', 'value': 'ON'}, {'code': 'sound_volume', 'value': 80}]}",atuador,"['Amanda', 'Vitor']",Vitor,ASSISTIR_TV_30_MINUTOS,2024-09-23 15:40:22.648827,SALA
221,SALA_LAMPADA-003,dispb5c3ad38ecac1fe985c8669d8b85d8bf,435a6fsdfsdfs879s9fs7,"{'status': [{'code': 'switch_led', 'value': 'OFF'}, {'code': 'bright_value_v2', 'value': 500}, {'code': 'temp_value_v2', 'value': 700}]}",atuador,"['Amanda', 'Vitor']",Amanda,ASSISTIR_TV_120_MINUTOS,2024-09-23 16:13:43.300574,SALA
222,SALA_TV-001,disp78a3c40c30b366d0e9f2fd6faa2676ed,9s87f98s79s87df98d7f98d,"{'status': [{'code': 'switch', 'value': 'OFF'}, {'code': 'sound_volume', 'value': 60}]}",atuador,"['Amanda', 'Vitor']",Amanda,ASSISTIR_TV_120_MINUTOS,2024-09-23 16:13:59.528789,SALA
223,SALA_AR_CONDICIONADO-002,disp0680fc31bb92d4d1e6c684ad4463a19e,s45f3s6f890sdfs876f8sd7d,"{'status': [{'code': 'switch', 'value': 'OFF'}, {'code': 'temp_set', 'value': 23}, {'code': 'mode', 'value': 'WIND'}]}",atuador,"['Amanda', 'Vitor']",Amanda,ASSISTIR_TV_120_MINUTOS,2024-09-23 16:14:31.953783,SALA
224,SALA_SOM-004,disp3f1c5d8514b404c9feaf026d08895dfe,9d8s6gfd7fgsd7f9798ds87g,"{'status': [{'code': 'switch', 'value': 'OFF'}, {'code': 'sound_volume', 'value': 80}]}",atuador,"['Amanda', 'Vitor']",Amanda,ASSISTIR_TV_120_MINUTOS,2024-09-23 16:14:49.005353,SALA
225,SALA_SENSOR_PRESENCA-005,disp79729954aa89e636cd4520b72c1d232d,0s9d8f9s0d8f0s9df8s0f8,"{'status': [{'code': 'presence_state', 'value': 'OFF'}, {'code': 'human_motion_state', 'value': 'NONE'}]}",sensor,['Vitor'],Vitor,ASSISTIR_TV_30_MINUTOS,2024-09-23 16:44:33.724440,SALA
226,SALA_SENSOR_PRESENCA-005,disp79729954aa89e636cd4520b72c1d232d,0s9d8f9s0d8f0s9df8s0f8,"{'status': [{'code': 'presence_state', 'value': 'ON'}, {'code': 'human_motion_state', 'value': 'LARGER_MOVE'}]}",sensor,['Gustavo'],Gustavo,ASSISTIR_TV_120_MINUTOS,2024-09-23 17:42:57.066013,SALA
227,SALA_LAMPADA-003,dispb5c3ad38ecac1fe985c8669d8b85d8bf,435a6fsdfsdfs879s9fs7,"{'status': [{'code': 'switch_led', 'value': 'ON'}, {'code': 'bright_value_v2', 'value': 1000}, {'code': 'temp_value_v2', 'value': 500}]}",atuador,['Gustavo'],Gustavo,ASSISTIR_TV_120_MINUTOS,2024-09-23 17:43:02.838274,SALA
228,SALA_TV-001,disp78a3c40c30b366d0e9f2fd6faa2676ed,9s87f98s79s87df98d7f98d,"{'status': [{'code': 'switch', 'value': 'ON'}, {'code': 'sound_volume', 'value': 70}]}",atuador,['Gustavo'],Gustavo,ASSISTIR_TV_120_MINUTOS,2024-09-23 17:43:07.361579,SALA
229,SALA_AR_CONDICIONADO-002,disp0680fc31bb92d4d1e6c684ad4463a19e,s45f3s6f890sdfs876f8sd7d,"{'status': [{'code': 'switch', 'value': 'ON'}, {'code': 'temp_set', 'value': 20}, {'code': 'mode', 'value': 'COLL'}]}",atuador,['Gustavo'],Gustavo,ASSISTIR_TV_120_MINUTOS,2024-09-23 17:43:12.832674,SALA
230,SALA_SOM-004,disp3f1c5d8514b404c9feaf026d08895dfe,9d8s6gfd7fgsd7f9798ds87g,"{'status': [{'code': 'switch', 'value': 'OFF'}, {'code': 'sound_volume', 'value': 20}]}",atuador,['Gustavo'],Gustavo,ASSISTIR_TV_120_MINUTOS,2024-09-23 17:43:17.575393,SALA
231,SALA_TV-001,disp78a3c40c30b366d0e9f2fd6faa2676ed,9s87f98s79s87df98d7f98d,"{'status': [{'code': 'switch', 'value': 'ON'}, {'code': 'sound_volume', 'value': 60}]}",atuador,"['Gustavo', 'Vitor']",Vitor,ASSISTIR_TV_120_MINUTOS,2024-09-23 17:45:05.928621,SALA
232,SALA_AR_CONDICIONADO-002,disp0680fc31bb92d4d1e6c684ad4463a19e,s45f3s6f890sdfs876f8sd7d,"{'status': [{'code': 'switch', 'value': 'ON'}, {'code': 'temp_set', 'value': 23}, {'code': 'mode', 'value': 'WIND'}]}",atuador,"['Gustavo', 'Vitor']",Vitor,ASSISTIR_TV_120_MINUTOS,2024-09-23 17:45:10.119437,SALA
233,SALA_SOM-004,disp3f1c5d8514b404c9feaf026d08895dfe,9d8s6gfd7fgsd7f9798ds87g,"{'status': [{'code': 'switch', 'value': 'ON'}, {'code': 'sound_volume', 'value': 80}]}",atuador,"['Gustavo', 'Vitor']",Vitor,ASSISTIR_TV_120_MINUTOS,2024-09-23 17:45:15.171817,SALA
234,SALA_LAMPADA-003,dispb5c3ad38ecac1fe985c8669d8b85d8bf,435a6fsdfsdfs879s9fs7,"{'status': [{'code': 'switch_led', 'value': 'OFF'}, {'code': 'bright_value_v2', 'value': 1000}, {'code': 'temp_value_v2', 'value': 500}]}",atuador,"['Gustavo', 'Vitor']",Gustavo,ASSISTIR_TV_120_MINUTOS,2024-09-23 18:45:09.092479,SALA
235,SALA_TV-001,disp78a3c40c30b366d0e9f2fd6faa2676ed,9s87f98s79s87df98d7f98d,"{'status': [{'code': 'switch', 'value': 'OFF'}, {'code': 'sound_volume', 'value': 60}]}",atuador,"['Gustavo', 'Vitor']",Gustavo,ASSISTIR_TV_120_MINUTOS,2024-09-23 18:45:45.530023,SALA
236,SALA_LAMPADA-003,dispb5c3ad38ecac1fe985c8669d8b85d8bf,435a6fsdfsdfs879s9fs7,"{'status': [{'code': 'switch_led', 'value': 'ON'}, {'code': 'bright_value_v2', 'value': 1000}, {'code': 'temp_value_v2', 'value': 500}]}",atuador,"['Gustavo', 'Vitor']",Vitor,ASSISTIR_TV_30_MINUTOS,2024-09-23 18:45:45.964050,SALA
237,SALA_TV-001,disp78a3c40c30b366d0e9f2fd6faa2676ed,9s87f98s79s87df98d7f98d,"{'status': [{'code': 'switch', 'value': 'ON'}, {'code': 'sound_volume', 'value': 60}]}",atuador,"['Gustavo', 'Vitor']",Vitor,ASSISTIR_TV_30_MINUTOS,2024-09-23 18:45:50.141187,SALA
238,SALA_AR_CONDICIONADO-002,disp0680fc31bb92d4d1e6c684ad4463a19e,s45f3s6f890sdfs876f8sd7d,"{'status': [{'code': 'switch', 'value': 'OFF'}, {'code': 'temp_set', 'value': 23}, {'code': 'mode', 'value': 'WIND'}]}",atuador,"['Gustavo', 'Vitor']",Gustavo,ASSISTIR_TV_120_MINUTOS,2024-09-23 18:46:08.105654,SALA
239,SALA_AR_CONDICIONADO-002,disp0680fc31bb92d4d1e6c684ad4463a19e,s45f3s6f890sdfs876f8sd7d,"{'status': [{'code': 'switch', 'value': 'ON'}, {'code': 'temp_set', 'value': 23}, {'code': 'mode', 'value': 'WIND'}]}",atuador,"['Gustavo', 'Vitor']",Vitor,ASSISTIR_TV_30_MINUTOS,2024-09-23 18:46:13.711345,SALA
240,SALA_SOM-004,disp3f1c5d8514b404c9feaf026d08895dfe,9d8s6gfd7fgsd7f9798ds87g,"{'status': [{'code': 'switch', 'value': 'OFF'}, {'code': 'sound_volume', 'value': 80}]}",atuador,"['Gustavo', 'Vitor']",Gustavo,ASSISTIR_TV_120_MINUTOS,2024-09-23 18:47:01.587284,SALA
241,SALA_LAMPADA-003,dispb5c3ad38ecac1fe985c8669d8b85d8bf,435a6fsdfsdfs879s9fs7,"{'status': [{'code': 'switch_led', 'value': 'OFF'}, {'code': 'bright_value_v2', 'value': 1000}, {'code': 'temp_value_v2', 'value': 500}]}",atuador,['Vitor'],Vitor,ASSISTIR_TV_30_MINUTOS,2024-09-23 19:18:43.983927,SALA
242,SALA_TV-001,disp78a3c40c30b366d0e9f2fd6faa2676ed,9s87f98s79s87df98d7f98d,"{'status': [{'code': 'switch', 'value': 'OFF'}, {'code': 'sound_volume', 'value': 60}]}",atuador,['Vitor'],Vitor,ASSISTIR_TV_30_MINUTOS,2024-09-23 19:19:17.347462,SALA
243,SALA_AR_CONDICIONADO-002,disp0680fc31bb92d4d1e6c684ad4463a19e,s45f3s6f890sdfs876f8sd7d,"{'status': [{'code': 'switch', 'value': 'OFF'}, {'code': 'temp_set', 'value': 23}, {'code': 'mode', 'value': 'WIND'}]}",atuador,['Vitor'],Vitor,ASSISTIR_TV_30_MINUTOS,2024-09-23 19:19:39.308258,SALA
244,SALA_SENSOR_PRESENCA-005,disp79729954aa89e636cd4520b72c1d232d,0s9d8f9s0d8f0s9df8s0f8,"{'status': [{'code': 'presence_state', 'value': 'OFF'}, {'code': 'human_motion_state', 'value': 'NONE'}]}",sensor,['Vitor'],Vitor,ASSISTIR_TV_30_MINUTOS,2024-09-23 19:19:57.436394,SALA
245,SALA_SENSOR_PRESENCA-005,disp79729954aa89e636cd4520b72c1d232d,0s9d8f9s0d8f0s9df8s0f8,"{'status': [{'code': 'presence_state', 'value': 'ON'}, {'code': 'human_motion_state', 'value': 'LARGER_MOVE'}]}",sensor,['Gustavo'],Gustavo,ASSISTIR_TV_30_MINUTOS,2024-09-24 06:01:35.252917,SALA
246,SALA_LAMPADA-003,dispb5c3ad38ecac1fe985c8669d8b85d8bf,435a6fsdfsdfs879s9fs7,"{'status': [{'code': 'switch_led', 'value': 'ON'}, {'code': 'bright_value_v2', 'value': 1000}, {'code': 'temp_value_v2', 'value': 500}]}",atuador,['Gustavo'],Gustavo,ASSISTIR_TV_30_MINUTOS,2024-09-24 06:01:40.942438,SALA
247,SALA_TV-001,disp78a3c40c30b366d0e9f2fd6faa2676ed,9s87f98s79s87df98d7f98d,"{'status': [{'code': 'switch', 'value': 'ON'}, {'code': 'sound_volume', 'value': 70}]}",atuador,['Gustavo'],Gustavo,ASSISTIR_TV_30_MINUTOS,2024-09-24 06:01:45.254591,SALA
248,SALA_AR_CONDICIONADO-002,disp0680fc31bb92d4d1e6c684ad4463a19e,s45f3s6f890sdfs876f8sd7d,"{'status': [{'code': 'switch', 'value': 'ON'}, {'code': 'temp_set', 'value': 20}, {'code': 'mode', 'value': 'COLL'}]}",atuador,['Gustavo'],Gustavo,ASSISTIR_TV_30_MINUTOS,2024-09-24 06:01:50.177372,SALA
249,SALA_SOM-004,disp3f1c5d8514b404c9feaf026d08895dfe,9d8s6gfd7fgsd7f9798ds87g,"{'status': [{'code': 'switch', 'value': 'OFF'}, {'code': 'sound_volume', 'value': 20}]}",atuador,['Gustavo'],Gustavo,ASSISTIR_TV_30_MINUTOS,2024-09-24 06:01:55.090106,SALA
250,SALA_LAMPADA-003,dispb5c3ad38ecac1fe985c8669d8b85d8bf,435a6fsdfsdfs879s9fs7,"{'status': [{'code': 'switch_led', 'value': 'ON'}, {'code': 'bright_value_v2', 'value': 500}, {'code': 'temp_value_v2', 'value': 700}]}",atuador,"['Gustavo', 'Amanda']",Amanda,ASSISTIR_TV_120_MINUTOS,2024-09-24 06:31:48.533337,SALA
251,SALA_TV-001,disp78a3c40c30b366d0e9f2fd6faa2676ed,9s87f98s79s87df98d7f98d,"{'status': [{'code': 'switch', 'value': 'ON'}, {'code': 'sound_volume', 'value': 40}]}",atuador,"['Gustavo', 'Amanda']",Amanda,ASSISTIR_TV_120_MINUTOS,2024-09-24 06:31:53.691239,SALA
252,SALA_AR_CONDICIONADO-002,disp0680fc31bb92d4d1e6c684ad4463a19e,s45f3s6f890sdfs876f8sd7d,"{'status': [{'code': 'switch', 'value': 'ON'}, {'code': 'temp_set', 'value': 27}, {'code': 'mode', 'value': 'AUTO'}]}",atuador,"['Gustavo', 'Amanda']",Amanda,ASSISTIR_TV_120_MINUTOS,2024-09-24 06:31:58.353657,SALA
253,SALA_SOM-004,disp3f1c5d8514b404c9feaf026d08895dfe,9d8s6gfd7fgsd7f9798ds87g,"{'status': [{'code': 'switch', 'value': 'ON'}, {'code': 'sound_volume', 'value': 30}]}",atuador,"['Gustavo', 'Amanda']",Amanda,ASSISTIR_TV_120_MINUTOS,2024-09-24 06:32:03.704509,SALA
254,SALA_LAMPADA-003,dispb5c3ad38ecac1fe985c8669d8b85d8bf,435a6fsdfsdfs879s9fs7,"{'status': [{'code': 'switch_led', 'value': 'OFF'}, {'code': 'bright_value_v2', 'value': 500}, {'code': 'temp_value_v2', 'value': 700}]}",atuador,"['Gustavo', 'Amanda']",Gustavo,ASSISTIR_TV_30_MINUTOS,2024-09-24 06:33:30.974474,SALA
255,SALA_TV-001,disp78a3c40c30b366d0e9f2fd6faa2676ed,9s87f98s79s87df98d7f98d,"{'status': [{'code': 'switch', 'value': 'OFF'}, {'code': 'sound_volume', 'value': 40}]}",atuador,"['Gustavo', 'Amanda']",Gustavo,ASSISTIR_TV_30_MINUTOS,2024-09-24 06:34:01.591725,SALA
256,SALA_AR_CONDICIONADO-002,disp0680fc31bb92d4d1e6c684ad4463a19e,s45f3s6f890sdfs876f8sd7d,"{'status': [{'code': 'switch', 'value': 'OFF'}, {'code': 'temp_set', 'value': 27}, {'code': 'mode', 'value': 'AUTO'}]}",atuador,"['Gustavo', 'Amanda']",Gustavo,ASSISTIR_TV_30_MINUTOS,2024-09-24 06:34:56.787310,SALA
257,SALA_SOM-004,disp3f1c5d8514b404c9feaf026d08895dfe,9d8s6gfd7fgsd7f9798ds87g,"{'status': [{'code': 'switch', 'value': 'OFF'}, {'code': 'sound_volume', 'value': 30}]}",atuador,"['Gustavo', 'Amanda']",Gustavo,ASSISTIR_TV_30_MINUTOS,2024-09-24 06:35:17.881379,SALA
258,SALA_LAMPADA-003,dispb5c3ad38ecac1fe985c8669d8b85d8bf,435a6fsdfsdfs879s9fs7,"{'status': [{'code': 'switch_led', 'value': 'ON'}, {'code': 'bright_value_v2', 'value': 500}, {'code': 'temp_value_v2', 'value': 700}]}",atuador,"['Amanda', 'Vitor']",Vitor,ASSISTIR_TV_120_MINUTOS,2024-09-24 07:02:12.722274,SALA
259,SALA_TV-001,disp78a3c40c30b366d0e9f2fd6faa2676ed,9s87f98s79s87df98d7f98d,"{'status': [{'code': 'switch', 'value': 'ON'}, {'code': 'sound_volume', 'value': 60}]}",atuador,"['Amanda', 'Vitor']",Vitor,ASSISTIR_TV_120_MINUTOS,2024-09-24 07:02:17.463478,SALA
260,SALA_AR_CONDICIONADO-002,disp0680fc31bb92d4d1e6c684ad4463a19e,s45f3s6f890sdfs876f8sd7d,"{'status': [{'code': 'switch', 'value': 'ON'}, {'code': 'temp_set', 'value': 23}, {'code': 'mode', 'value': 'WIND'}]}",atuador,"['Amanda', 'Vitor']",Vitor,ASSISTIR_TV_120_MINUTOS,2024-09-24 07:02:22.466242,SALA
261,SALA_SOM-004,disp3f1c5d8514b404c9feaf026d08895dfe,9d8s6gfd7fgsd7f9798ds87g,"{'status': [{'code': 'switch', 'value': 'ON'}, {'code': 'sound_volume', 'value': 80}]}",atuador,"['Amanda', 'Vitor']",Vitor,ASSISTIR_TV_120_MINUTOS,2024-09-24 07:02:27.194370,SALA
262,SALA_LAMPADA-003,dispb5c3ad38ecac1fe985c8669d8b85d8bf,435a6fsdfsdfs879s9fs7,"{'status': [{'code': 'switch_led', 'value': 'ON'}, {'code': 'bright_value_v2', 'value': 1000}, {'code': 'temp_value_v2', 'value': 500}]}",atuador,"['Gustavo', 'Amanda', 'Vitor']",Gustavo,ASSISTIR_TV_30_MINUTOS,2024-09-24 07:06:03.747075,SALA
263,SALA_TV-001,disp78a3c40c30b366d0e9f2fd6faa2676ed,9s87f98s79s87df98d7f98d,"{'status': [{'code': 'switch', 'value': 'ON'}, {'code': 'sound_volume', 'value': 70}]}",atuador,"['Gustavo', 'Amanda', 'Vitor']",Gustavo,ASSISTIR_TV_30_MINUTOS,2024-09-24 07:06:08.673260,SALA
264,SALA_AR_CONDICIONADO-002,disp0680fc31bb92d4d1e6c684ad4463a19e,s45f3s6f890sdfs876f8sd7d,"{'status': [{'code': 'switch', 'value': 'ON'}, {'code': 'temp_set', 'value': 20}, {'code': 'mode', 'value': 'COLL'}]}",atuador,"['Gustavo', 'Amanda', 'Vitor']",Gustavo,ASSISTIR_TV_30_MINUTOS,2024-09-24 07:06:13.116061,SALA
265,SALA_SOM-004,disp3f1c5d8514b404c9feaf026d08895dfe,9d8s6gfd7fgsd7f9798ds87g,"{'status': [{'code': 'switch', 'value': 'OFF'}, {'code': 'sound_volume', 'value': 20}]}",atuador,"['Gustavo', 'Amanda', 'Vitor']",Gustavo,ASSISTIR_TV_30_MINUTOS,2024-09-24 07:06:18.624076,SALA
266,SALA_LAMPADA-003,dispb5c3ad38ecac1fe985c8669d8b85d8bf,435a6fsdfsdfs879s9fs7,"{'status': [{'code': 'switch_led', 'value': 'OFF'}, {'code': 'bright_value_v2', 'value': 1000}, {'code': 'temp_value_v2', 'value': 500}]}",atuador,"['Gustavo', 'Amanda', 'Vitor']",Amanda,ASSISTIR_TV_120_MINUTOS,2024-09-24 07:34:34.187127,SALA
