,device,devId,productKey,message,sensorType,group,userAction,activityUserAction,timeStamp,space
76,SALA_SOM-004,disp3f1c5d8514b404c9feaf026d08895dfe,9d8s6gfd7fgsd7f9798ds87g,"{'status': [{'code': 'switch', 'value': 'ON'}, {'code': 'sound_volume', 'value': 30}]}",atuador,"['Gustavo', 'Amanda', 'Vitor']",Amanda,ASSISTIR_TV_120_MINUTOS,2024-10-05 09:33:46.895287,SALA
77,SALA_TV-001,disp78a3c40c30b366d0e9f2fd6faa2676ed,9s87f98s79s87df98d7f98d,"{'status': [{'code': 'switch', 'value': 'ON'}, {'code': 'sound_volume', 'value': 60}]}",atuador,"['Gustavo', 'Amanda', 'Vitor']",Vitor,ASSISTIR_TV_30_MINUTOS,2024-10-05 09:33:59.265670,SALA
78,SALA_AR_CONDICIONADO-002,disp0680fc31bb92d4d1e6c684ad4463a19e,s45f3s6f890sdfs876f8sd7d,"{'status': [{'code': 'switch', 'value': 'ON'}, {'code': 'temp_set', 'value': 23}, {'code': 'mode', 'value': 'WIND'}]}",atuador,"['Gustavo', 'Amanda', 'Vitor']",Vitor,ASSISTIR_TV_30_MINUTOS,2024-10-05 09:34:04.178220,SALA
79,SALA_SOM-004,disp3f1c5d8514b404c9feaf026d08895dfe,9d8s6gfd7fgsd7f9798ds87g,"{'status': [{'code': 'switch', 'value': 'ON'}, {'code': 'sound_volume', 'value': 80}]}",atuador,"['Gustavo', 'Amanda', 'Vitor']",Vitor,ASSISTIR_TV_30_MINUTOS,2024-10-05 09:34:09.626672,SALA
80,SALA_LAMPADA-003,dispb5c3ad38ecac1fe985c8669d8b85d8bf,435a6fsdfsdfs879s9fs7,"{'status': [{'code': 'switch_led', 'value': 'ON'}, {'code': 'bright_value_v2', 'value': 1000}, {'code': 'temp_value_v2', 'value': 500}]}",atuador,"['Gustavo', 'Amanda', 'Vitor']",Gustavo,ASSISTIR_TV_30_MINUTOS,2024-10-05 09:35:40.182245,SALA
81,SALA_TV-001,disp78a3c40c30b366d0e9f2fd6faa2676ed,9s87f98s79s87df98d7f98d,"{'status': [{'code': 'switch', 'value': 'ON'}, {'code': 'sound_volume', 'value': 70}]}",atuador,"['Gustavo', 'Amanda', 'Vitor']",Gustavo,ASSISTIR_TV_30_MINUTOS,2024-10-05 09:35:45.590103,SALA
82,SALA_AR_CONDICIONADO-002,disp0680fc31bb92d4d1e6c684ad4463a19e,s45f3s6f890sdfs876f8sd7d,"{'status': [{'code': 'switch', 'value': 'ON'}, {'code': 'temp_set', 'value': 20}, {'code': 'mode', 'value': 'COLL'}]}",atuador,"['Gustavo', 'Amanda', 'Vitor']",Gustavo,ASSISTIR_TV_30_MINUTOS,2024-10-05 09:35:50.014614,SALA
83,SALA_SOM-004,disp3f1c5d8514b404c9feaf026d08895dfe,9d8s6gfd7fgsd7f9798ds87g,"{'status': [{'code': 'switch', 'value': 'OFF'}, {'code': 'sound_volume', 'value': 20}]}",atuador,"['Gustavo', 'Amanda', 'Vitor']",Gustavo,ASSISTIR_TV_30_MINUTOS,2024-10-05 09:35:55.340805,SALA
84,SALA_LAMPADA-003,dispb5c3ad38ecac1fe985c8669d8b85d8bf,435a6fsdfsdfs879s9fs7,"{'status': [{'code': 'switch_led', 'value': 'OFF'}, {'code': 'bright_value_v2', 'value': 1000}, {'code': 'temp_value_v2', 'value': 500}]}",atuador,"['Gustavo', 'Amanda', 'Vitor']",Vitor,ASSISTIR_TV_30_MINUTOS,2024-10-05 10:06:39.324049,SALA
85,SALA_TV-001,disp78a3c40c30b366d0e9f2fd6faa2676ed,9s87f98s79s87df98d7f98d,"{'status': [{'code': 'switch', 'value': 'OFF'}, {'code': 'sound_volume', 'value': 70}]}",atuador,"['Gustavo', 'Amanda', 'Vitor']",Vitor,ASSISTIR_TV_30_MINUTOS,2024-10-05 10:07:28.135428,SALA
86,SALA_AR_CONDICIONADO-002,disp0680fc31bb92d4d1e6c684ad4463a19e,s45f3s6f890sdfs876f8sd7d,"{'status': [{'code': 'switch', 'value': 'OFF'}, {'code': 'temp_set', 'value': 20}, {'code': 'mode', 'value': 'COLL'}]}",atuador,"['Gustavo', 'Amanda', 'Vitor']",Vitor,ASSISTIR_TV_30_MINUTOS,2024-10-05 10:07:56.615953,SALA
87,SALA_LAMPADA-003,dispb5c3ad38ecac1fe985c8669d8b85d8bf,435a6fsdfsdfs879s9fs7,"{'status': [{'code': 'switch_led', 'value': 'ON'}, {'code': 'bright_value_v2', 'value': 1000}, {'code': 'temp_value_v2', 'value': 500}]}",atuador,"['Gustavo', 'Amanda', 'Vitor']",Gustavo,ASSISTIR_TV_30_MINUTOS,2024-10-05 10:07:59.682722,SALA
88,SALA_TV-001,disp78a3c40c30b366d0e9f2fd6faa2676ed,9s87f98s79s87df98d7f98d,"{'status': [{'code': 'switch', 'value': 'ON'}, {'code': 'sound_volume', 'value': 70}]}",atuador,"['Gustavo', 'Amanda', 'Vitor']",Gustavo,ASSISTIR_TV_30_MINUTOS,2024-10-05 10:08:04.136650,SALA
89,SALA_AR_CONDICIONADO-002,disp0680fc31bb92d4d1e6c684ad4463a19e,s45f3s6f890sdfs876f8sd7d,"{'status': [{'code': 'switch', 'value': 'ON'}, {'code': 'temp_set', 'value': 20}, {'code': 'mode', 'value': 'COLL'}]}",atuador,"['Gustavo', 'Amanda', 'Vitor']",Gustavo,ASSISTIR_TV_30_MINUTOS,2024-10-05 10:08:09.056012,SALA
90,SALA_LAMPADA-003,dispb5c3ad38ecac1fe985c8669d8b85d8bf,435a6fsdfsdfs879s9fs7,"{'status': [{'code': 'switch_led', 'value': 'ON'}, {'code': 'bright_value_v2', 'value': 500}, {'code': 'temp_value_v2', 'value': 700}]}",atuador,"['Gustavo', 'Amanda']",Amanda,ASSISTIR_TV_30_MINUTOS,2024-10-05 10:35:08.894724,SALA
91,SALA_TV-001,disp78a3c40c30b366d0e9f2fd6faa2676ed,9s87f98s79s87df98d7f98d,"{'status': [{'code': 'switch', 'value': 'ON'}, {'code': 'sound_volume', 'value': 40}]}",atuador,"['Gustavo', 'Amanda']",Amanda,ASSISTIR_TV_30_MINUTOS,2024-10-05 10:35:13.542268,SALA
92,SALA_AR_CONDICIONADO-002,disp0680fc31bb92d4d1e6c684ad4463a19e,s45f3s6f890sdfs876f8sd7d,"{'status': [{'code': 'switch', 'value': 'ON'}, {'code': 'temp_set', 'value': 27}, {'code': 'mode', 'value': 'AUTO'}]}",atuador,"['Gustavo', 'Amanda']",Amanda,ASSISTIR_TV_30_MINUTOS,2024-10-05 10:35:18.762306,SALA
93,SALA_SOM-004,disp3f1c5d8514b404c9feaf026d08895dfe,9d8s6gfd7fgsd7f9798ds87g,"{'status': [{'code': 'switch', 'value': 'ON'}, {'code': 'sound_volume', 'value': 30}]}",atuador,"['Gustavo', 'Amanda']",Amanda,ASSISTIR_TV_30_MINUTOS,2024-10-05 10:35:23.075917,SALA
94,SALA_LAMPADA-003,dispb5c3ad38ecac1fe985c8669d8b85d8bf,435a6fsdfsdfs879s9fs7,"{'status': [{'code': 'switch_led', 'value': 'OFF'}, {'code': 'bright_value_v2', 'value': 500}, {'code': 'temp_value_v2', 'value': 700}]}",atuador,"['Gustavo', 'Amanda']",Gustavo,ASSISTIR_TV_30_MINUTOS,2024-10-05 10:39:59.474371,SALA
95,SALA_TV-001,disp78a3c40c30b366d0e9f2fd6faa2676ed,9s87f98s79s87df98d7f98d,"{'status': [{'code': 'switch', 'value': 'OFF'}, {'code': 'sound_volume', 'value': 40}]}",atuador,"['Gustavo', 'Amanda']",Gustavo,ASSISTIR_TV_30_MINUTOS,2024-10-05 10:40:10.644909,SALA
96,SALA_AR_CONDICIONADO-002,disp0680fc31bb92d4d1e6c684ad4463a19e,s45f3s6f890sdfs876f8sd7d,"{'status': [{'code': 'switch', 'value': 'OFF'}, {'code': 'temp_set', 'value': 27}, {'code': 'mode', 'value': 'AUTO'}]}",atuador,"['Gustavo', 'Amanda']",Gustavo,ASSISTIR_TV_30_MINUTOS,2024-10-05 10:40:29.698478,SALA
97,SALA_SOM-004,disp3f1c5d8514b404c9feaf026d08895dfe,9d8s6gfd7fgsd7f9798ds87g,"{'status': [{'code': 'switch', 'value': 'OFF'}, {'code': 'sound_volume', 'value': 30}]}",atuador,"['Gustavo', 'Amanda']",Gustavo,ASSISTIR_TV_30_MINUTOS,2024-10-05 10:40:47.116864,SALA
98,SALA_SENSOR_PRESENCA-005,disp79729954aa89e636cd4520b72c1d232d,0s9d8f9s0d8f0s9df8s0f8,"{'status': [{'code': 'presence_state', 'value': 'OFF'}, {'code': 'human_motion_state', 'value': 'NONE'}]}",sensor,['Amanda'],Amanda,ASSISTIR_TV_30_MINUTOS,2024-10-05 11:07:29.209983,SALA
99,SALA_SENSOR_PRESENCA-005,disp79729954aa89e636cd4520b72c1d232d,0s9d8f9s0d8f0s9df8s0f8,"{'status': [{'code': 'presence_state', 'value': 'ON'}, {'code': 'human_motion_state', 'value': 'LARGER_MOVE'}]}",sensor,['Amanda'],Amanda,ASSISTIR_TV_120_MINUTOS,2024-10-05 11:38:22.850882,SALA
100,SALA_LAMPADA-003,dispb5c3ad38ecac1fe985c8669d8b85d8bf,435a6fsdfsdfs879s9fs7,"{'status': [{'code': 'switch_led', 'value': 'ON'}, {'code': 'bright_value_v2', 'value': 500}, {'code': 'temp_value_v2', 'value': 700}]}",atuador,['Amanda'],Amanda,ASSISTIR_TV_120_MINUTOS,2024-10-05 11:38:27.423792,SALA
101,SALA_TV-001,disp78a3c40c30b366d0e9f2fd6faa2676ed,9s87f98s79s87df98d7f98d,"{'status': [{'code': 'switch', 'value': 'ON'}, {'code': 'sound_volume', 'value': 40}]}",atuador,['Amanda'],Amanda,ASSISTIR_TV_120_MINUTOS,2024-10-05 11:38:32.290317,SALA
102,SALA_AR_CONDICIONADO-002,disp0680fc31bb92d4d1e6c684ad4463a19e,s45f3s6f890sdfs876f8sd7d,"{'status': [{'code': 'switch', 'value': 'ON'}, {'code': 'temp_set', 'value': 27}, {'code': 'mode', 'value': 'AUTO'}]}",atuador,['Amanda'],Amanda,ASSISTIR_TV_120_MINUTOS,2024-10-05 11:38:37.951475,SALA
103,SALA_SOM-004,disp3f1c5d8514b404c9feaf026d08895dfe,9d8s6gfd7fgsd7f9798ds87g,"{'status': [{'code': 'switch', 'value': 'ON'}, {'code': 'sound_volume', 'value': 30}]}",atuador,['Amanda'],Amanda,ASSISTIR_TV_120_MINUTOS,2024-10-05 11:38:42.810564,SALA
104,SALA_LAMPADA-003,dispb5c3ad38ecac1fe985c8669d8b85d8bf,435a6fsdfsdfs879s9fs7,"{'status': [{'code': 'switch_led', 'value': 'OFF'}, {'code': 'bright_value_v2', 'value': 500}, {'code': 'temp_value_v2', 'value': 700}]}",atuador,"['Amanda', 'Vitor']",Amanda,ASSISTIR_TV_120_MINUTOS,2024-10-05 12:40:33.323391,SALA
105,SALA_TV-001,disp78a3c40c30b366d0e9f2fd6faa2676ed,9s87f98s79s87df98d7f98d,"{'status': [{'code': 'switch', 'value': 'ON'}, {'code': 'sound_volume', 'value': 60}]}",atuador,"['Amanda', 'Vitor']",Vitor,ASSISTIR_TV_120_MINUTOS,2024-10-05 12:40:35.406265,SALA
106,SALA_AR_CONDICIONADO-002,disp0680fc31bb92d4d1e6c684ad4463a19e,s45f3s6f890sdfs876f8sd7d,"{'status': [{'code': 'switch', 'value': 'ON'}, {'code': 'temp_set', 'value': 23}, {'code': 'mode', 'value': 'WIND'}]}",atuador,"['Amanda', 'Vitor']",Vitor,ASSISTIR_TV_120_MINUTOS,2024-10-05 12:40:40.829478,SALA
107,SALA_SOM-004,disp3f1c5d8514b404c9feaf026d08895dfe,9d8s6gfd7fgsd7f9798ds87g,"{'status': [{'code': 'switch', 'value': 'ON'}, {'code': 'sound_volume', 'value': 80}]}",atuador,"['Amanda', 'Vitor']",Vitor,ASSISTIR_TV_120_MINUTOS,2024-10-05 12:40:45.851585,SALA
108,SALA_TV-001,disp78a3c40c30b366d0e9f2fd6faa2676ed,9s87f98s79s87df98d7f98d,"{'status': [{'code': 'switch', 'value': 'OFF'}, {'code': 'sound_volume', 'value': 60}]}",atuador,"['Amanda', 'Vitor']",Amanda,ASSISTIR_TV_120_MINUTOS,2024-10-05 12:41:21.556744,SALA
109,SALA_AR_CONDICIONADO-002,disp0680fc31bb92d4d1e6c684ad4463a19e,s45f3s6f890sdfs876f8sd7d,"{'status': [{'code': 'switch', 'value': 'OFF'}, {'code': 'temp_set', 'value': 23}, {'code': 'mode', 'value': 'WIND'}]}",atuador,"['Amanda', 'Vitor']",Amanda,ASSISTIR_TV_120_MINUTOS,2024-10-05 12:42:04.608350,SALA
110,SALA_SOM-004,disp3f1c5d8514b404c9feaf026d08895dfe,9d8s6gfd7fgsd7f9798ds87g,"{'status': [{'code': 'switch', 'value': 'OFF'}, {'code': 'sound_volume', 'value': 80}]}",atuador,"['Amanda', 'Vitor']",Amanda,ASSISTIR_TV_120_MINUTOS,2024-10-05 12:42:44.272146,SALA
111,SALA_LAMPADA-003,dispb5c3ad38ecac1fe985c8669d8b85d8bf,435a6fsdfsdfs879s9fs7,"{'status': [{'code': 'switch_led', 'value': 'ON'}, {'code': 'bright_value_v2', 'value': 500}, {'code': 'temp_value_v2', 'value': 700}]}",atuador,['Vitor'],Vitor,ASSISTIR_TV_120_MINUTOS,2024-10-05 13:41:43.750583,SALA
112,SALA_TV-001,disp78a3c40c30b366d0e9f2fd6faa2676ed,9s87f98s79s87df98d7f98d,"{'status': [{'code': 'switch', 'value': 'ON'}, {'code': 'sound_volume', 'value': 60}]}",atuador,['Vitor'],Vitor,ASSISTIR_TV_120_MINUTOS,2024-10-05 13:41:48.427931,SALA
113,SALA_AR_CONDICIONADO-002,disp0680fc31bb92d4d1e6c684ad4463a19e,s45f3s6f890sdfs876f8sd7d,"{'status': [{'code': 'switch', 'value': 'ON'}, {'code': 'temp_set', 'value': 23}, {'code': 'mode', 'value': 'WIND'}]}",atuador,['Vitor'],Vitor,ASSISTIR_TV_120_MINUTOS,2024-10-05 13:41:53.243713,SALA
114,SALA_SOM-004,disp3f1c5d8514b404c9feaf026d08895dfe,9d8s6gfd7fgsd7f9798ds87g,"{'status': [{'code': 'switch', 'value': 'ON'}, {'code': 'sound_volume', 'value': 80}]}",atuador,['Vitor'],Vitor,ASSISTIR_TV_120_MINUTOS,2024-10-05 13:41:58.842588,SALA
115,SALA_LAMPADA-003,dispb5c3ad38ecac1fe985c8669d8b85d8bf,435a6fsdfsdfs879s9fs7,"{'status': [{'code': 'switch_led', 'value': 'OFF'}, {'code': 'bright_value_v2', 'value': 500}, {'code': 'temp_value_v2', 'value': 700}]}",atuador,['Vitor'],Vitor,ASSISTIR_TV_120_MINUTOS,2024-10-05 14:43:05.717170,SALA
116,SALA_TV-001,disp78a3c40c30b366d0e9f2fd6faa2676ed,9s87f98s79s87df98d7f98d,"{'status': [{'code': 'switch', 'value': 'OFF'}, {'code': 'sound_volume', 'value': 60}]}",atuador,['Vitor'],Vitor,ASSISTIR_TV_120_MINUTOS,2024-10-05 14:43:34.695265,SALA
117,SALA_AR_CONDICIONADO-002,disp0680fc31bb92d4d1e6c684ad4463a19e,s45f3s6f890sdfs876f8sd7d,"{'status': [{'code': 'switch', 'value': 'OFF'}, {'code': 'temp_set', 'value': 23}, {'code': 'mode', 'value': 'WIND'}]}",atuador,['Vitor'],Vitor,ASSISTIR_TV_120_MINUTOS,2024-10-05 14:44:12.415394,SALA
118,SALA_SOM-004,disp3f1c5d8514b404c9feaf026d08895dfe,9d8s6gfd7fgsd7f9798ds87g,"{'status': [{'code': 'switch', 'value': 'OFF'}, {'code': 'sound_volume', 'value': 80}]}",atuador,['Vitor'],Vitor,ASSISTIR_TV_120_MINUTOS,2024-10-05 14:44:55.600504,SALA
119,SALA_SENSOR_PRESENCA-005,disp79729954aa89e636cd4520b72c1d232d,0s9d8f9s0d8f0s9df8s0f8,"{'status': [{'code': 'presence_state', 'value': 'OFF'}, {'code': 'human_motion_state', 'value': 'NONE'}]}",sensor,['Vitor'],Vitor,ASSISTIR_TV_120_MINUTOS,2024-10-05 14:44:55.783567,SALA
120,SALA_SENSOR_PRESENCA-005,disp79729954aa89e636cd4520b72c1d232d,0s9d8f9s0d8f0s9df8s0f8,"{'status': [{'code': 'presence_state', 'value': 'ON'}, {'code': 'human_motion_state', 'value': 'LARGER_MOVE'}]}",sensor,['Gustavo'],Gustavo,ASSISTIR_TV_120_MINUTOS,2024-10-05 18:17:41.046700,SALA
121,SALA_LAMPADA-003,dispb5c3ad38ecac1fe985c8669d8b85d8bf,435a6fsdfsdfs879s9fs7,"{'status': [{'code': 'switch_led', 'value': 'ON'}, {'code': 'bright_value_v2', 'value': 1000}, {'code': 'temp_value_v2', 'value': 500}]}",atuador,['Gustavo'],Gustavo,ASSISTIR_TV_120_MINUTOS,2024-10-05 18:17:46.604329,SALA
122,SALA_TV-001,disp78a3c40c30b366d0e9f2fd6faa2676ed,9s87f98s79s87df98d7f98d,"{'status': [{'code': 'switch', 'value': 'ON'}, {'code': 'sound_volume', 'value': 70}]}",atuador,['Gustavo'],Gustavo,ASSISTIR_TV_120_MINUTOS,2024-10-05 18:17:51.109083,SALA
123,SALA_AR_CONDICIONADO-002,disp0680fc31bb92d4d1e6c684ad4463a19e,s45f3s6f890sdfs876f8sd7d,"{'status': [{'code': 'switch', 'value': 'ON'}, {'code': 'temp_set', 'value': 20}, {'code': 'mode', 'value': 'COLL'}]}",atuador,['Gustavo'],Gustavo,ASSISTIR_TV_120_MINUTOS,2024-10-05 18:17:56.682133,SALA
124,SALA_SOM-004,disp3f1c5d8514b404c9feaf026d08895dfe,9d8s6gfd7fgsd7f9798ds87g,"{'status': [{'code': 'switch', 'value': 'OFF'}, {'code': 'sound_volume', 'value': 20}]}",atuador,['Gustavo'],Gustavo,ASSISTIR_TV_120_MINUTOS,2024-10-05 18:18:01.143497,SALA
125,SALA_LAMPADA-003,dispb5c3ad38ecac1fe985c8669d8b85d8bf,435a6fsdfsdfs879s9fs7,"{'status': [{'code': 'switch_led', 'value': 'OFF'}, {'code': 'bright_value_v2', 'value': 1000}, {'code': 'temp_value_v2', 'value': 500}]}",atuador,['Gustavo'],Gustavo,ASSISTIR_TV_30_MINUTOS,2024-10-05 20:22:13.134639,SALA
126,SALA_TV-001,disp78a3c40c30b366d0e9f2fd6faa2676ed,9s87f98s79s87df98d7f98d,"{'status': [{'code': 'switch', 'value': 'OFF'}, {'code': 'sound_volume', 'value': 70}]}",atuador,['Gustavo'],Gustavo,ASSISTIR_TV_30_MINUTOS,2024-10-05 20:22:32.711459,SALA
127,SALA_AR_CONDICIONADO-002,disp0680fc31bb92d4d1e6c684ad4463a19e,s45f3s6f890sdfs876f8sd7d,"{'status': [{'code': 'switch', 'value': 'OFF'}, {'code': 'temp_set', 'value': 20}, {'code': 'mode', 'value': 'COLL'}]}",atuador,['Gustavo'],Gustavo,ASSISTIR_TV_30_MINUTOS,2024-10-05 20:22:55.482971,SALA
128,SALA_SENSOR_PRESENCA-005,disp79729954aa89e636cd4520b72c1d232d,0s9d8f9s0d8f0s9df8s0f8,"{'status': [{'code': 'presence_state', 'value': 'OFF'}, {'code': 'human_motion_state', 'value': 'NONE'}]}",sensor,['Gustavo'],Gustavo,ASSISTIR_TV_30_MINUTOS,2024-10-05 20:23:11.755266,SALA
129,SALA_SENSOR_PRESENCA-005,disp79729954aa89e636cd4520b72c1d232d,0s9d8f9s0d8f0s9df8s0f8,"{'status': [{'code': 'presence_state', 'value': 'ON'}, {'code': 'human_motion_state', 'value': 'LARGER_MOVE'}]}",sensor,['Vitor'],Vitor,ASSISTIR_TV_120_MINUTOS,2024-10-06 08:32:18.208908,SALA
130,SALA_LAMPADA-003,dispb5c3ad38ecac1fe985c8669d8b85d8bf,435a6fsdfsdfs879s9fs7,"{'status': [{'code': 'switch_led', 'value': 'ON'}, {'code': 'bright_value_v2', 'value': 1000}, {'code': 'temp_value_v2', 'value': 500}]}",atuador,['Vitor'],Vitor,ASSISTIR_TV_120_MINUTOS,2024-10-06 08:32:23.531145,SALA
131,SALA_TV-001,disp78a3c40c30b366d0e9f2fd6faa2676ed,9s87f98s79s87df98d7f98d,"{'status': [{'code': 'switch', 'value': 'ON'}, {'code': 'sound_volume', 'value': 60}]}",atuador,['Vitor'],Vitor,ASSISTIR_TV_120_MINUTOS,2024-10-06 08:32:28.474557,SALA
132,SALA_AR_CONDICIONADO-002,disp0680fc31bb92d4d1e6c684ad4463a19e,s45f3s6f890sdfs876f8sd7d,"{'status': [{'code': 'switch', 'value': 'ON'}, {'code': 'temp_set', 'value': 23}, {'code': 'mode', 'value': 'WIND'}]}",atuador,['Vitor'],Vitor,ASSISTIR_TV_120_MINUTOS,2024-10-06 08:32:33.804871,SALA
133,SALA_SOM-004,disp3f1c5d8514b404c9feaf026d08895dfe,9d8s6gfd7fgsd7f9798ds87g,"{'status': [{'code': 'switch', 'value': 'ON'}, {'code': 'sound_volume', 'value': 80}]}",atuador,['Vitor'],Vitor,ASSISTIR_TV_120_MINUTOS,2024-10-06 08:32:38.091602,SALA
134,SALA_LAMPADA-003,dispb5c3ad38ecac1fe985c8669d8b85d8bf,435a6fsdfsdfs879s9fs7,"{'status': [{'code': 'switch_led', 'value': 'ON'}, {'code': 'bright_value_v2', 'value': 500}, {'code': 'temp_value_v2', 'value': 700}]}",atuador,"['Amanda', 'Vitor']",Amanda,ASSISTIR_TV_120_MINUTOS,2024-10-06 09:33:38.173926,SALA
135,SALA_TV-001,disp78a3c40c30b366d0e9f2fd6faa2676ed,9s87f98s79s87df98d7f98d,"{'status': [{'code': 'switch', 'value': 'ON'}, {'code': 'sound_volume', 'value': 40}]}",atuador,"['Amanda', 'Vitor']",Amanda,ASSISTIR_TV_120_MINUTOS,2024-10-06 09:33:43.336932,SALA
136,SALA_AR_CONDICIONADO-002,disp0680fc31bb92d4d1e6c684ad4463a19e,s45f3s6f890sdfs876f8sd7d,"{'status': [{'code': 'switch', 'value': 'ON'}, {'code': 'temp_set', 'value': 27}, {'code': 'mode', 'value': 'AUTO'}]}",atuador,"['Amanda', 'Vitor']",Amanda,ASSISTIR_TV_120_MINUTOS,2024-10-06 09:33:48.298718,SALA
137,SALA_SOM-004,disp3f1c5d8514b404c9feaf026d08895dfe,9d8s6gfd7fgsd7f9798ds87g,"{'status': [{'code': 'switch', 'value': 'ON'}, {'code': 'sound_volume', 'value': 30}]}",atuador,"['Amanda', 'Vitor']",Amanda,ASSISTIR_TV_120_MINUTOS,2024-10-06 09:33:53.043791,SALA
138,SALA_TV-001,disp78a3c40c30b366d0e9f2fd6faa2676ed,9s87f98s79s87df98d7f98d,"{'status': [{'code': 'switch', 'value': 'ON'}, {'code': 'sound_volume', 'value': 60}]}",atuador,"['Amanda', 'Vitor']",Vitor,ASSISTIR_TV_30_MINUTOS,2024-10-06 09:34:05.924655,SALA
139,SALA_AR_CONDICIONADO-002,disp0680fc31bb92d4d1e6c684ad4463a19e,s45f3s6f890sdfs876f8sd7d,"{'status': [{'code': 'switch', 'value': 'ON'}, {'code': 'temp_set', 'value': 23}, {'code': 'mode', 'value': 'WIND'}]}",atuador,"['Amanda', 'Vitor']",Vitor,ASSISTIR_TV_30_MINUTOS,2024-10-06 09:34:10.885637,SALA
140,SALA_SOM-004,disp3f1c5d8514b404c9feaf026d08895dfe,9d8s6gfd7fgsd7f9798ds87g,"{'status': [{'code': 'switch', 'value': 'ON'}, {'code': 'sound_volume', 'value': 80}]}",atuador,"['Amanda', 'Vitor']",Vitor,ASSISTIR_TV_30_MINUTOS,2024-10-06 09:34:15.621362,SALA
141,SALA_LAMPADA-003,dispb5c3ad38ecac1fe985c8669d8b85d8bf,435a6fsdfsdfs879s9fs7,"{'status': [{'code': 'switch_led', 'value': 'OFF'}, {'code': 'bright_value_v2', 'value': 500}, {'code': 'temp_value_v2', 'value': 700}]}",atuador,"['Amanda', 'Vitor']",Vitor,ASSISTIR_TV_30_MINUTOS,2024-10-06 10:05:55.759640,SALA
142,SALA_TV-001,disp78a3c40c30b366d0e9f2fd6faa2676ed,9s87f98s79s87df98d7f98d,"{'status': [{'code': 'switch', 'value': 'OFF'}, {'code': 'sound_volume', 'value': 60}]}",atuador,"['Amanda', 'Vitor']",Vitor,ASSISTIR_TV_30_MINUTOS,2024-10-06 10:06:24.631874,SALA
143,SALA_AR_CONDICIONADO-002,disp0680fc31bb92d4d1e6c684ad4463a19e,s45f3s6f890sdfs876f8sd7d,"{'status': [{'code': 'switch', 'value': 'OFF'}, {'code': 'temp_set', 'value': 23}, {'code': 'mode', 'value': 'WIND'}]}",atuador,"['Amanda', 'Vitor']",Vitor,ASSISTIR_TV_30_MINUTOS,2024-10-06 10:07:09.732193,SALA
144,SALA_SOM-004,disp3f1c5d8514b404c9feaf026d08895dfe,9d8s6gfd7fgsd7f9798ds87g,"{'status': [{'code': 'switch', 'value': 'OFF'}, {'code': 'sound_volume', 'value': 80}]}",atuador,"['Amanda', 'Vitor']",Vitor,ASSISTIR_TV_30_MINUTOS,2024-10-06 10:07:43.888816,SALA
145,SALA_LAMPADA-003,dispb5c3ad38ecac1fe985c8669d8b85d8bf,435a6fsdfsdfs879s9fs7,"{'status': [{'code': 'switch_led', 'value': 'ON'}, {'code': 'bright_value_v2', 'value': 500}, {'code': 'temp_value_v2', 'value': 700}]}",atuador,['Amanda'],Amanda,ASSISTIR_TV_30_MINUTOS,2024-10-06 10:34:06.587112,SALA
146,SALA_TV-001,disp78a3c40c30b366d0e9f2fd6faa2676ed,9s87f98s79s87df98d7f98d,"{'status': [{'code': 'switch', 'value': 'ON'}, {'code': 'sound_volume', 'value': 40}]}",atuador,['Amanda'],Amanda,ASSISTIR_TV_30_MINUTOS,2024-10-06 10:34:11.369152,SALA
147,SALA_AR_CONDICIONADO-002,disp0680fc31bb92d4d1e6c684ad4463a19e,s45f3s6f890sdfs876f8sd7d,"{'status': [{'code': 'switch', 'value': 'ON'}, {'code': 'temp_set', 'value': 27}, {'code': 'mode', 'value': 'AUTO'}]}",atuador,['Amanda'],Amanda,ASSISTIR_TV_30_MINUTOS,2024-10-06 10:34:16.648976,SALA
148,SALA_SOM-004,disp3f1c5d8514b404c9feaf026d08895dfe,9d8s6gfd7fgsd7f9798ds87g,"{'status': [{'code': 'switch', 'value': 'ON'}, {'code': 'sound_volume', 'value': 30}]}",atuador,['Amanda'],Amanda,ASSISTIR_TV_30_MINUTOS,2024-10-06 10:34:21.278278,SALA
149,SALA_LAMPADA-003,dispb5c3ad38ecac1fe985c8669d8b85d8bf,435a6fsdfsdfs879s9fs7,"{'status': [{'code': 'switch_led', 'value': 'OFF'}, {'code': 'bright_value_v2', 'value': 500}, {'code': 'temp_value_v2', 'value': 700}]}",atuador,['Amanda'],Amanda,ASSISTIR_TV_30_MINUTOS,2024-10-06 11:05:50.672164,SALA
150,SALA_TV-001,disp78a3c40c30b366d0e9f2fd6faa2676ed,9s87f98s79s87df98d7f98d,"{'status': [{'code': 'switch', 'value': 'OFF'}, {'code': 'sound_volume', 'value': 40}]}",atuador,['Amanda'],Amanda,ASSISTIR_TV_30_MINUTOS,2024-10-06 11:06:21.123543,SALA
151,SALA_AR_CONDICIONADO-002,disp0680fc31bb92d4d1e6c684ad4463a19e,s45f3s6f890sdfs876f8sd7d,"{'status': [{'code': 'switch', 'value': 'OFF'}, {'code': 'temp_set', 'value': 27}, {'code': 'mode', 'value': 'AUTO'}]}",atuador,['Amanda'],Amanda,ASSISTIR_TV_30_MINUTOS,2024-10-06 11:06:43.573191,SALA
